,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
41453,378186,Female,Caucasian,Active,FIRE CIVILIAN,3002,FIRE PSYCHOLOGIST,2016-06-01,0.0,127472.4,127472.4
41661,378709,Female,Hispanic,Active,FIRE CIVILIAN,3002,STUDENT PROF WORKER,2016-06-07,0.0,35182.8,35182.8
42207,381064,Female,Hispanic,Active,FIRE CIVILIAN,3002,ADMIN INTERN,2016-09-07,0.0,45518.4,45518.4
47895,388325,Female,Hispanic,Active,FIRE CIVILIAN,3002,SR PROJECT COORDINATOR,2017-06-26,0.0,78446.16,78446.16
18823,71650,Female,Black,Active,FIRE COMMISSION,3009,COMMISSIONER,2013-09-13,0.0,104400.0,104400.0
903,16571,Female,Black,Active,FIRE POLICE PEN,5251,PAYROLL SUPERVISOR I,1979-07-23,0.0,90911.52,90911.52
7632,20272,Female,Hispanic,Active,FIRE POLICE PEN,5251,MANAGEMENT ANALYST,1984-04-02,0.0,100307.52,100307.52
9406,28985,Female,Asian,Active,FIRE POLICE PEN,5251,SR MGMT ANALYST II,1986-05-12,0.0,146744.64,146744.64
12677,55599,Female,Hispanic,Active,FIRE POLICE PEN,5251,SR MGMT ANALYST I,1986-08-05,0.0,109202.4,109202.4
1590,35750,Female,Hispanic,Active,FIRE POLICE PEN,5251,BENEFITS SPECIALIST,1986-10-28,0.0,79156.08,79156.08
883,28205,Female,Filipino,Active,FIRE POLICE PEN,5251,SR ADMINISTRATIVE CLERK,1988-06-15,0.0,66001.68,66001.68
3290,37418,Female,Hispanic,Active,FIRE POLICE PEN,5251,SECRETARY,1988-07-03,0.0,71722.8,71722.8
10529,37245,Female,Hispanic,Active,FIRE POLICE PEN,5251,EXEC ADMIN ASST III,1989-05-01,0.0,92519.28,92519.28
15042,60140,Female,Filipino,Active,FIRE POLICE PEN,5251,DEPT CHIEF ACCT IV,1991-08-18,0.0,175120.56,175120.56
156,11699,Female,Asian,Active,FIRE POLICE PEN,5251,INVESTMENT OFFICER II,1991-10-01,0.0,119496.24,119496.24
14422,25705,Female,Asian,Active,FIRE POLICE PEN,5251,CH BENEFITS ANALYST,1996-11-25,0.0,161423.28,161423.28
2399,22307,Female,Asian,Active,FIRE POLICE PEN,5251,EXEC ADMIN ASST II,1997-11-23,0.0,86317.92,86317.92
10627,39844,Female,Hispanic,Active,FIRE POLICE PEN,5251,ADMINISTRATIVE CLERK,1999-06-13,0.0,53473.68,53473.68
4922,14935,Female,Caucasian,Active,FIRE POLICE PEN,5251,COMMISSION EXEC ASST II,2000-07-31,0.0,95004.0,95004.0
14748,17782,Female,Caucasian,Leave,FIRE POLICE PEN,5251,SYSTEMS ANALYST II,2000-12-04,0.0,0.0,0.0
9730,41030,Female,Black,Active,FIRE POLICE PEN,5251,SYSTEMS PROGRAMMER II,2000-12-11,0.0,133924.32,133924.32
10340,30545,Female,Filipino,Active,FIRE POLICE PEN,5251,PR ACCOUNTANT II,2001-03-12,0.0,120039.12,120039.12
20741,78301,Female,Asian,Active,FIRE POLICE PEN,5251,INVESTMENT OFFICER I,2003-02-18,0.0,122440.32,122440.32
20742,78301,Female,Asian,Active,FIRE POLICE PEN,5251,COMMISSIONER,2003-02-18,0.0,104400.0,104400.0
21537,81141,Female,Caucasian,Active,FIRE POLICE PEN,5251,DEPARTMENTAL AUDIT MGR,2003-06-02,0.0,175120.56,175120.56
24811,103242,Female,Caucasian,Active,FIRE POLICE PEN,5251,SR SYSTEMS ANALYST I,2005-10-17,0.0,112397.04,112397.04
29675,320481,Female,Asian,Active,FIRE POLICE PEN,5251,MANAGEMENT ASSISTANT,2008-12-21,0.0,63997.2,63997.2
35576,361286,Female,Asian,Active,FIRE POLICE PEN,5251,ACCOUNTANT,2013-12-02,0.0,72537.12,72537.12
32178,259599,Female,Asian,Active,FIRE POLICE PEN,5251,SYSTEMS ANALYST,2017-02-06,0.0,76462.56,76462.56
47663,388002,Female,Hispanic,Active,FIRE POLICE PEN,5251,OFFICE TRAINEE ADMIN CLERK,2017-06-12,0.0,36581.76,36581.76
172,21549,Female,Asian,Active,GSD ACCOUNTING,3303,DEPT CHIEF ACCT III,1977-01-31,0.0,149521.68,149521.68
4938,27114,Female,Caucasian,Active,GSD ACCOUNTING,3303,ACCOUNTING CLERK,1986-11-02,0.0,69697.44,69697.44
7468,15164,Female,Black,Active,GSD ACCOUNTING,3303,AUDITOR I,1998-09-14,4646.32,84480.48,89126.8
470,20911,Female,Asian,Active,GSD ACCOUNTING,3303,PR ACCOUNTANT II,1999-01-04,0.0,120039.12,120039.12
12394,54254,Female,Asian,Active,GSD ACCOUNTING,3303,SR AUDITOR,2000-01-18,0.0,106362.72,106362.72
4963,34147,Female,Asian,Active,GSD ACCOUNTING,3303,PAYROLL SUPERVISOR I,2003-01-12,0.0,90911.52,90911.52
21034,86923,Female,Filipino,Active,GSD ACCOUNTING,3303,ACCOUNTANT,2003-12-15,0.0,78696.72,78696.72
26162,287737,Female,Asian,Active,GSD ACCOUNTING,3303,SR ACCOUNTANT I,2006-10-15,0.0,91391.76,91391.76
3311,50634,Female,Black,Leave,GSD AS NEEDED/MISC,3321,MANAGEMENT ANALYST II,1982-06-14,0.0,0.0,0.0
6223,33023,Female,Black,Leave,GSD AS NEEDED/MISC,3321,CUSTODIAN SUPERVISOR,1989-12-26,0.0,0.0,0.0
18233,49895,Female,Black,Active,GSD AS NEEDED/MISC,3321,SR MGMT ANALYST I,2000-04-24,0.0,118473.12,118473.12
12144,45546,Female,Black,Leave,GSD AS NEEDED/MISC,3321,MESSENGER CLERK,2000-05-24,0.0,0.0,0.0
5340,42217,Female,Black,Leave,GSD AS NEEDED/MISC,3321,CUSTODIAN,2000-10-10,0.0,0.0,0.0
6829,60047,Female,Asian,Leave,GSD AS NEEDED/MISC,3321,ACCOUNTING CLERK,2000-12-26,0.0,68340.24,68340.24
1263,22586,Female,Black,Active,GSD AS NEEDED/MISC,3321,HEAD CUSTODIAN SUPVR,2004-08-15,3570.48,64915.92,68486.4
26011,106817,Female,Hispanic,Active,GSD AS NEEDED/MISC,3321,ADMINISTRATIVE CLERK,2006-03-13,2940.95,53473.68,56414.63
33481,344774,Female,Hispanic,Active,GSD AS NEEDED/MISC,3321,SR ADMINISTRATIVE CLERK,2012-02-01,0.0,47669.04,47669.04
39464,374105,Female,Black,Active,GSD AS NEEDED/MISC,3321,VOCATIONAL WORKER I,2015-09-01,1739.83,31633.2,33373.03
40907,376657,Female,Hispanic,Active,GSD AS NEEDED/MISC,3321,STUDENT PROF WORKER,2016-03-16,0.0,34243.2,34243.2
43874,382851,Female,Other,Active,GSD AS NEEDED/MISC,3321,MATL TST TECHNICIAN II,2016-12-06,0.0,55269.36,55269.36
48148,392786,Female,Caucasian,Active,GSD AS NEEDED/MISC,3321,MATL TST TECHNICIAN I,2017-11-01,0.0,49590.0,49590.0
10288,34664,Female,Caucasian,Active,GSD ASSET MANAGEMENT,3331,CH MANAGEMENT ANALYST,1987-01-05,0.0,175120.56,175120.56
731,29636,Female,Hispanic,Active,GSD ASSET MANAGEMENT,3331,SR MGMT ANALYST II,1989-09-25,0.0,146744.64,146744.64
3410,15338,Female,Black,Active,GSD ASSET MANAGEMENT,3331,PROJECT ASSISTANT,1995-05-08,0.0,71326.08,71326.08
14351,30779,Female,Hispanic,Active,GSD ASSET MANAGEMENT,3331,SR MGMT ANALYST I,1998-12-21,0.0,109202.4,109202.4
18561,70684,Female,Asian,Active,GSD ASSET MANAGEMENT,3331,SR REAL ESTATE OFFICER,2001-12-17,0.0,121876.56,121876.56
23738,104610,Female,Asian,Active,GSD ASSET MANAGEMENT,3331,REAL ESTATE OFFICER II,2005-12-12,0.0,112104.72,112104.72
25803,279362,Female,Hispanic,Active,GSD ASSET MANAGEMENT,3331,ACCOUNTING CLERK,2006-03-28,0.0,69697.44,69697.44
33485,345225,Female,Asian,Active,GSD ASSET MANAGEMENT,3331,ADMINISTRATIVE CLERK,2012-02-29,0.0,41906.16,41906.16
33566,345840,Female,Asian,Active,GSD ASSET MANAGEMENT,3331,MANAGEMENT ASSISTANT,2015-02-17,0.0,65751.12,65751.12
41505,378033,Female,Hispanic,Active,GSD ASSET MANAGEMENT,3331,REAL ESTATE ASSOC II,2016-05-16,0.0,58547.52,58547.52
9455,27846,Female,Hispanic,Active,GSD BUILDING MAINTENANCE,3364,SR ADMINISTRATIVE CLERK,1983-08-16,0.0,66001.68,66001.68
6634,56777,Female,Asian,Active,GSD BUILDING MAINTENANCE,3364,ACCOUNTING CLERK,1986-05-05,0.0,69697.44,69697.44
17100,13717,Female,Black,Active,GSD BUILDING MAINTENANCE,3364,SR MGMT ANALYST I,1991-08-12,0.0,106279.2,106279.2
1030,12711,Female,Black,Active,GSD BUILDING MAINTENANCE,3364,ADMINISTRATIVE CLERK,1994-05-03,0.0,53473.68,53473.68
22047,84634,Female,American Indian,Active,GSD BUILDING MAINTENANCE,3364,BUILD CON & MT GN SUPII,2000-10-10,0.0,170422.56,170422.56
13376,57212,Female,Asian,Active,GSD BUILDING MAINTENANCE,3364,MANAGEMENT ANALYST,2001-03-12,0.0,100307.52,100307.52
22607,90684,Female,Caucasian,Active,GSD BUILDING MAINTENANCE,3364,PLUMBER SUPERVISOR,2004-07-15,0.0,105590.16,105590.16
14166,41982,Female,Black,Active,GSD BUILDING MAINTENANCE,3364,MAINTENANCE ASST,2010-09-23,0.0,36456.48,36456.48
32390,333442,Female,Other,Active,GSD BUILDING MAINTENANCE,3364,SR ELECTRICIAN,2012-12-03,5325.18,96820.56,102145.74
17354,56925,Female,Asian,Active,GSD CONSTRUCTION FORCES,3362,MANAGEMENT ANALYST,1986-05-04,0.0,100307.52,100307.52
568,11815,Female,Black,Active,GSD CONSTRUCTION FORCES,3362,SR MGMT ANALYST I,1987-06-29,0.0,118473.12,118473.12
3156,48869,Female,Hispanic,Active,GSD CONSTRUCTION FORCES,3362,ACCOUNTING CLERK,1992-01-21,0.0,69697.44,69697.44
1265,22606,Female,Hispanic,Active,GSD CONSTRUCTION FORCES,3362,SR ADMINISTRATIVE CLERK,1999-12-06,0.0,66001.68,66001.68
13062,53596,Female,Caucasian,Active,GSD CONSTRUCTION FORCES,3362,BUILD CON & MT GN SUPII,2003-08-10,0.0,175120.56,175120.56
22099,84790,Female,Other,Active,GSD CONSTRUCTION FORCES,3362,SR MGMT ANALYST II,2003-09-08,0.0,135260.64,135260.64
7677,20194,Female,Black,Active,GSD CONSTRUCTION FORCES,3362,MAINTENANCE ASST,2010-09-23,0.0,36456.48,36456.48
35363,91155,Female,Hispanic,Active,GSD CONSTRUCTION FORCES,3362,ADMINISTRATIVE CLERK,2014-06-02,0.0,53473.68,53473.68
44288,384608,Female,Asian,Active,GSD CONSTRUCTION FORCES,3362,MANAGEMENT ASSISTANT,2017-03-13,0.0,48796.56,48796.56
7436,15481,Female,Black,Active,GSD CUSTODIAL SERVICES,3361,SR CUSTODIAN I,1987-07-26,0.0,48399.84,48399.84
1208,29603,Female,Black,Leave,GSD CUSTODIAL SERVICES,3361,CUSTODIAN,1988-04-24,0.0,0.0,0.0
15775,54853,Female,Black,Active,GSD CUSTODIAL SERVICES,3361,HEAD CUSTODIAN SUPVR,1989-10-01,0.0,64915.92,64915.92
5556,43170,Female,Hispanic,Active,GSD CUSTODIAL SERVICES,3361,EVENT ATTENDANT II,1990-03-22,0.0,31278.24,31278.24
13533,14583,Female,Caucasian,Active,GSD CUSTODIAL SERVICES,3361,CH MANAGEMENT ANALYST,1994-10-16,0.0,175120.56,175120.56
14711,36049,Female,Caucasian,Active,GSD CUSTODIAL SERVICES,3361,CUSTODIAN SUPERVISOR,1998-09-28,5794.72,52680.24,58474.96
4313,28766,Female,Hispanic,Leave,GSD CUSTODIAL SERVICES,3361,VOCATIONAL WORKER I,1998-11-16,0.0,0.0,0.0
5991,36022,Female,Black,Active,GSD CUSTODIAL SERVICES,3361,SR CUSTODIAN II,2000-12-11,1395.31,50738.4,52133.71
31996,327683,Female,Hispanic,Active,GSD CUSTODIAL SERVICES,3361,CUSTODIAL SVCS ASST,2009-09-28,2017.79,36686.16,38703.95
44256,383716,Female,Hispanic,Active,GSD CUSTODIAL SERVICES,3361,MANAGEMENT ASSISTANT,2017-01-17,0.0,48796.56,48796.56
11584,49742,Female,Unknown,Active,GSD EXECUTIVE,3301,ASST GM GEN SVCS DEPT,1985-05-06,0.0,200531.52,200531.52
7112,15401,Female,Black,Active,GSD EXECUTIVE,3301,EXEC ADMIN ASST II,1989-07-05,0.0,86317.92,86317.92
2777,55041,Female,Hispanic,Active,GSD EXECUTIVE,3301,SR ADMINISTRATIVE CLERK,1995-12-04,0.0,66001.68,66001.68
13801,60418,Female,Asian,Active,GSD EXECUTIVE,3301,EXEC ADMIN ASST III,1999-07-04,0.0,92519.28,92519.28
17791,47711,Female,Filipino,Active,GSD FINANCE/SPEC PROJ,3302,SR MGMT ANALYST I,1988-11-21,0.0,109202.4,109202.4
3791,11986,Female,Filipino,Active,GSD FINANCE/SPEC PROJ,3302,CH MANAGEMENT ANALYST,1990-12-03,0.0,144844.56,144844.56
11340,44637,Female,Hispanic,Active,GSD FINANCE/SPEC PROJ,3302,SR ADMINISTRATIVE CLERK,2005-03-08,0.0,66001.68,66001.68
25253,281557,Female,Asian,Active,GSD FINANCE/SPEC PROJ,3302,SR MGMT ANALYST II,2006-06-04,0.0,135260.64,135260.64
37199,368734,Female,Filipino,Active,GSD FINANCE/SPEC PROJ,3302,MANAGEMENT ANALYST,2014-11-17,0.0,68611.68,68611.68
24388,280956,Female,Black,Active,GSD FLEET REENGINEERING,3332,SR ADMINISTRATIVE CLERK,2006-05-22,0.0,62514.72,62514.72
38711,372765,Female,Hispanic,Active,GSD FLEET REENGINEERING,3332,ADMINISTRATIVE CLERK,2015-06-15,0.0,39692.88,39692.88
14331,42220,Female,Hispanic,Active,GSD FLEET SERVICES,3351,SR ADMINISTRATIVE CLERK,1994-01-10,0.0,60844.32,60844.32
4192,26194,Female,Black,Active,GSD FLEET SERVICES,3351,ADMINISTRATIVE CLERK,2006-07-01,0.0,53473.68,53473.68
27351,293012,Female,Hispanic,Active,GSD FLEET SERVICES,3351,MANAGEMENT ANALYST,2007-01-23,0.0,85232.16,85232.16
29084,303482,Female,Caucasian,Active,GSD FLEET SERVICES,3351,EQUIP REPAIR SUPVR,2007-09-17,5276.9,95943.6,101220.5
38641,371646,Female,Black,Active,GSD FLEET SERVICES,3351,HELICOPTER MECH,2015-05-18,10284.97,93500.64,103785.61
17865,70939,Female,Caucasian,Active,GSD HIRING HALL/BLDG MAINT,4491,CARPENTER - HH,2002-11-12,0.0,89220.24,89220.24
35604,361224,Female,Hispanic,Active,GSD HIRING HALL/BLDG MAINT,4491,CARPENTER-APPR 6-HH,2013-12-09,0.0,69843.6,69843.6
39267,373861,Female,Caucasian,Active,GSD HIRING HALL/BLDG MAINT,4491,CITY CRAFT ASSISTANT-HH,2015-08-05,0.0,51782.4,51782.4
44586,384491,Female,Caucasian,Active,GSD HIRING HALL/BLDG MAINT,4491,ELECTRICIAN - HH,2017-02-28,0.0,83206.8,83206.8
42235,380409,Female,Hispanic,Active,GSD HIRING HALL/CONSTRUCTION,3391,CITY CRAFT ASSISTANT-HH,2016-08-08,0.0,51782.4,51782.4
18148,44873,Female,Unknown,Active,GSD MAIL/MESSENGER SERVICES,3366,CH CLERK,1980-03-10,0.0,94482.0,94482.0
17847,42786,Female,Caucasian,Active,GSD MAIL/MESSENGER SERVICES,3366,MESSENGER CLERK,1992-03-29,0.0,41676.48,41676.48
8004,17341,Female,Black,Active,GSD MAIL/MESSENGER SERVICES,3366,PR CLERK,1995-05-08,0.0,79156.08,79156.08
15478,51552,Female,Hispanic,Active,GSD MAIL/MESSENGER SERVICES,3366,VOCATIONAL WORKER II,1997-04-30,0.0,36080.64,36080.64
10083,33485,Female,Black,Active,GSD MAIL/MESSENGER SERVICES,3366,SR ADMINISTRATIVE CLERK,2000-07-31,0.0,51698.88,51698.88
20230,75280,Female,Hispanic,Active,GSD MAIL/MESSENGER SERVICES,3366,ADMINISTRATIVE CLERK,2002-10-07,0.0,44244.72,44244.72
34112,349666,Female,Caucasian,Active,GSD MAIL/MESSENGER SERVICES,3366,DELIVERY DRIVER I,2012-08-28,0.0,36519.12,36519.12
5658,44315,Female,Caucasian,Active,GSD MATERIALS MANAGEMENT,3381,SR STOREKEEPER,1987-07-06,0.0,73831.68,73831.68
14289,27123,Female,Black,Active,GSD MATERIALS MANAGEMENT,3381,SR ADMINISTRATIVE CLERK,1987-08-10,0.0,66001.68,66001.68
17193,24471,Female,Hispanic,Active,GSD MATERIALS MANAGEMENT,3381,STOREKEEPER II,1987-09-28,0.0,66001.68,66001.68
1766,40210,Female,Hispanic,Active,GSD MATERIALS MANAGEMENT,3381,SUPPLY SVCS MANAGER I,1994-10-02,0.0,120456.72,120456.72
6183,65074,Female,Hispanic,Active,GSD MATERIALS MANAGEMENT,3381,PROCUREMENT ANALYST II,2001-07-16,0.0,89992.8,89992.8
23165,94357,Female,Filipino,Active,GSD MATERIALS MANAGEMENT,3381,SUPPLY SVCS MANAGER II,2004-12-27,0.0,161423.28,161423.28
25971,284883,Female,Asian,Active,GSD MATERIALS MANAGEMENT,3381,SR MGMT ANALYST I,2006-08-14,0.0,109202.4,109202.4
28854,305020,Female,Asian,Active,GSD MATERIALS MANAGEMENT,3381,PROCUREMENT SUPERVISOR,2007-10-29,0.0,112209.12,112209.12
34163,349922,Female,Hispanic,Active,GSD MATERIALS MANAGEMENT,3381,MANAGEMENT ASSISTANT,2016-07-12,0.0,50132.88,50132.88
43311,380141,Female,Hispanic,Active,GSD MATERIALS MANAGEMENT,3381,MANAGEMENT ANALYST,2016-07-25,0.0,68611.68,68611.68
43902,384623,Female,Hispanic,Active,GSD MATERIALS MANAGEMENT,3381,WAREHOUSE & T/R WKR II,2017-03-06,0.0,42699.6,42699.6
4490,18707,Female,Black,Active,GSD MIS,3305,SR SYSTEMS ANALYST II,1985-09-09,0.0,146765.52,146765.52
564,19540,Female,Caucasian,Active,GSD MIS,3305,SR SYSTEMS ANALYST I,1987-11-09,0.0,118661.04,118661.04
14093,12164,Female,Unknown,Active,GSD MIS,3305,SYSTEMS ANALYST,1989-04-23,0.0,100307.52,100307.52
4903,27790,Female,Black,Active,GSD OPERATION SUPPORT,3383,MANAGEMENT ANALYST,1988-04-25,0.0,100307.52,100307.52
3099,50604,Female,Hispanic,Active,GSD PARKING SERVICES,3363,PARKING ATTENDANT II,1971-06-12,0.0,39191.76,39191.76
15576,57505,Female,Hispanic,Active,GSD PARKING SERVICES,3363,PARKING ATTENDANT I,1987-09-20,0.0,37396.08,37396.08
3838,12377,Female,Black,Active,GSD PARKING SVCS AS NEEDED,3352,PARKING ATTENDANT I,2000-09-22,2056.68,37396.08,39452.76
19788,76498,Female,Hispanic,Active,GSD PARKING SVCS AS NEEDED,3352,VOCATIONAL WORKER I,2002-11-25,0.0,32489.28,32489.28
3497,45919,Female,Hispanic,Active,GSD PARKING SVCS AS NEEDED,3352,SR PARKG ATTENDANT I,2003-03-04,2883.53,52429.68,55313.21
22481,90371,Female,Hispanic,Active,GSD PARKING SVCS AS NEEDED,3352,EVENT ATTENDANT II,2004-07-01,0.0,31278.24,31278.24
11358,38183,Female,Hispanic,Active,GSD PRINT SHOP/REVOLVING,4401,BINDERY WORKER,1989-01-08,0.0,56584.8,56584.8
9680,30986,Female,Asian,Active,GSD PRINT SHOP/REVOLVING,4401,ADMINISTRATIVE CLERK,1998-10-13,0.0,53473.68,53473.68
6640,56803,Female,Asian,Active,GSD PRINT SHOP/REVOLVING,4401,SR ADMINISTRATIVE CLERK,1998-11-30,0.0,66001.68,66001.68
4053,61464,Female,Asian,Active,GSD PRINT SHOP/REVOLVING,4401,SR ACCOUNTANT II,1999-04-11,0.0,98950.32,98950.32
7812,61769,Female,Hispanic,Active,GSD PRINT SHOP/REVOLVING,4401,DUP MACH OPERATOR III,2003-01-12,0.0,59340.96,59340.96
24491,106476,Female,Asian,Active,GSD PRINT SHOP/REVOLVING,4401,ACCOUNTANT,2006-02-27,0.0,78696.72,78696.72
14504,22465,Female,Black,Active,GSD PURCHASING,3382,SUPPLY SERVICES PAYMENT CLERK,1982-11-14,0.0,73539.36,73539.36
17218,34935,Female,Filipino,Active,GSD PURCHASING,3382,DEPT CHIEF ACCT II,1984-05-18,0.0,134300.16,134300.16
7731,21503,Female,Hispanic,Active,GSD PURCHASING,3382,ACCOUNTING CLERK,1984-07-22,0.0,64247.76,64247.76
24934,279008,Female,Filipino,Active,GSD PURCHASING,3382,SR ACCOUNTANT II,2006-03-15,0.0,86401.44,86401.44
3670,59740,Female,Filipino,Active,GSD PURCHASING,3382,PR ACCOUNTANT II,2015-03-03,0.0,120039.12,120039.12
4263,14391,Female,Filipino,Active,GSD PURCHASING,3382,ACCOUNTANT,2015-03-03,0.0,78696.72,78696.72
3664,59634,Female,Black,Active,GSD SMS SUPPORT,3384,SYSTEMS ANALYST,1997-03-10,0.0,76462.56,76462.56
8991,25689,Female,Filipino,Active,GSD SMS SUPPORT,3384,FISCAL SYSTEMS SPEC I,2015-03-03,0.0,125697.6,125697.6
38684,372702,Female,Asian,Active,GSD SPECIAL OPERATIONS,3306,SAFETY ENGINEER,2015-06-23,0.0,92373.12,92373.12
12240,45891,Female,Black,Active,GSD STANDARDS,3371,SR CHEMIST,1986-10-19,0.0,108408.96,108408.96
2139,33131,Female,Asian,Active,GSD STANDARDS,3371,MATL TST ENGRG ASSC II,1988-01-19,0.0,99869.04,99869.04
2921,43466,Female,Asian,Active,GSD STANDARDS,3371,MATL TST TECHNICIAN II,1992-09-06,0.0,80826.48,80826.48
6430,43501,Female,Black,Active,GSD STANDARDS,3371,MANAGEMENT ANALYST,1994-11-07,0.0,100307.52,100307.52
2791,47805,Female,Asian,Active,GSD STANDARDS,3371,SR ADMINISTRATIVE CLERK,1994-11-21,0.0,66001.68,66001.68
1312,30776,Female,Black,Active,GSD STANDARDS,3371,ADMINISTRATIVE CLERK,1996-08-27,0.0,53473.68,53473.68
47000,391459,Female,Asian,Active,GSD STANDARDS,3371,MATL TST TECHNICIAN I,2017-10-10,0.0,49590.0,49590.0
2290,36646,Female,Hispanic,Active,HARBOR,3201,ACCOUNTING REC SUPVR II,1969-02-17,0.0,93166.56,93166.56
17845,42702,Female,Black,Active,HARBOR,3201,SR ADMINISTRATIVE CLERK,1971-09-07,0.0,66001.68,66001.68
2405,25045,Female,Hispanic,Active,HARBOR,3201,WHARFINGER II,1975-07-07,4978.31,90514.8,95493.11
5491,40508,Female,Black,Active,HARBOR,3201,MANAGEMENT ANALYST,1978-01-03,0.0,100307.52,100307.52
5613,43300,Female,Hispanic,Active,HARBOR,3201,PERSONNEL DIR III,1978-04-17,0.0,183472.56,183472.56
3739,13213,Female,Filipino,Active,HARBOR,3201,ARCHITECTURAL ASSOC IV,1978-05-22,0.0,127555.92,127555.92
17782,47216,Female,Caucasian,Active,HARBOR,3201,SR MGMT ANALYST II,1979-06-11,0.0,146744.64,146744.64
14912,29816,Female,Hispanic,Active,HARBOR,3201,SECRETARY,1980-12-15,0.0,66126.96,66126.96
10522,37193,Female,Caucasian,Active,HARBOR,3201,PR CONSTR INSPECTOR,1981-04-20,0.0,129142.8,129142.8
3852,18851,Female,Hispanic,Active,HARBOR,3201,REAL ESTATE OFCR - HARBOR,1981-07-08,0.0,92707.2,92707.2
18257,37224,Female,Hispanic,Active,HARBOR,3201,ACCOUNTING CLERK,1983-05-09,0.0,69697.44,69697.44
11170,37376,Female,Caucasian,Active,HARBOR,3201,WHARFINGER I,1984-03-05,0.0,79448.4,79448.4
7757,22787,Female,Filipino,Active,HARBOR,3201,SR MGMT ANALYST I,1985-04-08,0.0,118473.12,118473.12
18256,37208,Female,Black,Active,HARBOR,3201,CIVIL ENGRG ASSOC IV,1985-06-17,0.0,127555.92,127555.92
12928,56358,Female,Filipino,Active,HARBOR,3201,REAL ESTATE ASSOC II,1985-06-24,0.0,85566.24,85566.24
10094,40834,Female,Black,Active,HARBOR,3201,CH CLERK,1985-08-05,0.0,89491.68,89491.68
10835,47484,Female,Asian,Active,HARBOR,3201,INFO SYSTEM MGR I,1986-12-21,0.0,158500.08,158500.08
4137,43526,Female,Black,Active,HARBOR,3201,EXEC ADMIN ASST III,1987-09-13,0.0,92519.28,92519.28
16777,31626,Female,Asian,Active,HARBOR,3201,SR PERSONNEL ANALYST II,1987-11-15,0.0,133360.56,133360.56
11178,41511,Female,Filipino,Active,HARBOR,3201,PR ACCOUNTANT II,1988-03-14,0.0,120039.12,120039.12
10874,41318,Female,Caucasian,Active,HARBOR,3201,HARBOR ENGINEER II,1988-06-06,0.0,184892.4,184892.4
1622,42112,Female,Caucasian,Active,HARBOR,3201,RISK MANAGER III,1988-06-20,0.0,175120.56,175120.56
10533,42028,Female,Hispanic,Active,HARBOR,3201,PORT POLICE OFFICER II,1988-08-15,20227.5,90619.2,110846.7
14833,20958,Female,Asian,Active,HARBOR,3201,PR CLERK,1988-09-21,0.0,79156.08,79156.08
7917,21688,Female,Filipino,Active,HARBOR,3201,PAYROLL SUPERVISOR II,1989-05-08,0.0,91851.12,91851.12
4173,40296,Female,Asian,Active,HARBOR,3201,ACCOUNTANT,1989-05-15,0.0,78696.72,78696.72
9957,32975,Female,Hispanic,Active,HARBOR,3201,PORT POLICE LIEUTENANT,1989-07-10,11999.21,137181.6,149180.81
8868,29280,Female,Caucasian,Active,HARBOR,3201,HARBOR PUB&COMM REL DIR,1989-10-02,0.0,153384.48,153384.48
1161,28874,Female,Filipino,Active,HARBOR,3201,PROPERTY MANAGER II,1990-06-25,0.0,153384.48,153384.48
2250,23014,Female,Filipino,Active,HARBOR,3201,SR CIVIL ENGINEER,1990-07-02,0.0,149981.04,149981.04
12935,56381,Female,Asian,Active,HARBOR,3201,EXEC ADMIN ASST II,1990-07-29,0.0,84021.12,84021.12
14737,44475,Female,Asian,Active,HARBOR,3201,SR SYSTEMS ANALYST I,1990-08-06,0.0,118661.04,118661.04
18140,55317,Female,Asian,Active,HARBOR,3201,SR TRANSP ENGINEER,1991-06-30,0.0,149981.04,149981.04
12687,56154,Female,Asian,Active,HARBOR,3201,DATA BASE ARCHITECT,1991-07-01,0.0,139791.6,139791.6
9775,31754,Female,Black,Active,HARBOR,3201,PORT POLICE CAPTAIN,1992-01-06,0.0,154574.64,154574.64
1774,40398,Female,Caucasian,Active,HARBOR,3201,ELECTRCL ENGRG ASSC II,1992-11-16,0.0,105444.0,105444.0
6666,55971,Female,Filipino,Active,HARBOR,3201,HARBOR ENGINEER I,1993-11-15,0.0,175037.04,175037.04
8616,29033,Female,Black,Active,HARBOR,3201,PORT POLICE OFFICER III,1994-09-26,10568.15,95776.56,106344.71
4371,16635,Female,Caucasian,Active,HARBOR,3201,MARINE ENVRNMTL SUPVR,1995-01-09,0.0,127555.92,127555.92
10855,40894,Female,Asian,Active,HARBOR,3201,SR PERSONNEL ANALYST I,1996-04-29,0.0,123400.8,123400.8
1886,32762,Female,Hispanic,Active,HARBOR,3201,PUB INFO DIRECTOR I,1998-01-05,0.0,113816.88,113816.88
13205,49919,Female,Filipino,Active,HARBOR,3201,RISK & INSURANCE ASST,1999-01-05,0.0,78237.36,78237.36
14090,57169,Female,Hispanic,Active,HARBOR,3201,CUSTODIAN - HARBOR,1999-02-01,2471.41,44933.76,47405.17
13471,58618,Female,Filipino,Active,HARBOR,3201,RISK MANAGER II,1999-05-09,0.0,141796.08,141796.08
