,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
32259,325897,Female,Black,Active,PW SOLID RESOURCES AS NEEDED,7055,ADMINISTRATIVE CLERK,2017-08-21,0.0,37584.0,37584.0
49,15443,Male,Black,Leave,PW SOLID RESOURC RCYCLG/COLLCTN,7002,REF COLL TRUCK OPER II,1986-06-30,0.0,55519.92,55519.92
3146,44219,Female,Black,Leave,PW SOLID RESOURC RCYCLG/COLLCTN,7002,MAINTENANCE LABORER,1981-12-13,0.0,0.0,0.0
46283,388030,Male,Caucasian,Active,PW SANITATION - HIRING HALL,7091,OPERATG ENGRS-GRP X,2017-06-12,0.0,98282.16,98282.16
34391,351709,Male,Hispanic,Active,PW SANITATION - HIRING HALL,7091,CARPENTER - HH,2012-11-19,0.0,89220.24,89220.24
5054,28955,Male,Hispanic,Active,PW SANITATION - HIRING HALL,7091,AIR COND MECH - HH,2001-04-11,0.0,85983.84,85983.84
3785,58893,Male,Hispanic,Active,PW SANITATION - HIRING HALL,7091,PAINTER - HH,2001-01-29,0.0,62765.28,62765.28
45396,386984,Male,Other,Active,PW SANITATION - HIRING HALL,7091,CARPENTER-APPR 3-HH,2017-05-15,0.0,58213.44,58213.44
16661,29285,Male,Hispanic,Active,PW SANITATION - HIRING HALL,7091,CITY CRAFT ASSISTANT-HH,2012-12-17,0.0,51782.4,51782.4
669,23624,Male,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS SUPT II,1987-03-16,0.0,134676.0,134676.0
46887,32376,Female,Caucasian,Active,PW RESURFACING & RECONSTRUCTION,7411,SR MGMT ANALYST II,1995-03-20,0.0,131648.4,131648.4
9757,31646,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS SUPT I,1981-10-19,0.0,118807.2,118807.2
1094,28038,Male,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS SUPVR II,1988-09-12,0.0,103564.8,103564.8
14807,18572,Male,Filipino,Active,PW RESURFACING & RECONSTRUCTION,7411,ASPHALT PLANT SUPVR,1983-09-12,0.0,103564.8,103564.8
17930,45516,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS SUPVR I,2000-07-03,2686.21,97676.64,100362.85
56,17958,Male,Caucasian,Active,PW RESURFACING & RECONSTRUCTION,7411,EQUIPMNT OPERATOR,1988-10-11,2530.4,92018.16,94548.56
2990,48810,Male,Caucasian,Active,PW RESURFACING & RECONSTRUCTION,7411,FIELD ENGINEER AIDE,1994-10-31,0.0,89199.36,89199.36
4628,20650,Male,Caucasian,Active,PW RESURFACING & RECONSTRUCTION,7411,MOTOR SWEEPER OPERATOR,1997-01-21,2158.99,78508.8,80667.79
48041,31742,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,PR CLERK,1984-11-26,0.0,79156.08,79156.08
39908,374847,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,CEMENT FINISHER,2015-10-19,0.0,77130.72,77130.72
4860,60753,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,ASPHALT PLANT OPER II,1994-10-03,1982.03,72077.76,74059.79
4241,30552,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,HEAVY DUTY TRUCK OPER,2008-03-24,3666.79,66669.84,70336.63
1609,39178,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS WORKER III,1997-01-06,1833.53,66669.84,68503.37
9441,27371,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,SR ADMINISTRATIVE CLERK,1998-01-20,0.0,66001.68,66001.68
806,29375,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS WORKER II,2000-03-13,1737.48,63182.88,64920.36
2666,53870,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,TRUCK OPERATOR,1995-05-08,1737.48,63182.88,64920.36
429,18916,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,ST SVCS WORKER I,2001-03-11,1634.12,59424.48,61058.6
22095,91906,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,MAINT & CONSTR HELPER,2011-10-20,1552.17,56438.64,57990.81
21522,85837,Male,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,GARDENER CARETAKER,2003-11-03,0.0,56438.64,56438.64
2872,43426,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,MAINTENANCE LABORER,1999-10-14,1466.56,53327.52,54794.08
8894,28167,Female,Black,Active,PW RESURFACING & RECONSTRUCTION,7411,ADMINISTRATIVE CLERK,2000-03-09,0.0,53473.68,53473.68
41217,377034,Male,Caucasian,Active,PW RESURFACING & RECONSTRUCTION,7411,ASPHALT PLANT OPER I,2016-04-04,1226.96,44620.56,45847.52
40864,376822,Male,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,MAINTENANCE ASST,2016-06-27,0.0,37458.72,37458.72
39132,373525,Female,Hispanic,Active,PW RESURFACING & RECONSTRUCTION,7411,OFFICE TRAINEE ADMIN CLERK,2015-07-12,0.0,36581.76,36581.76
18288,69864,Female,Caucasian,Active,PW REGULATORY AFFAIRS DIV AS NEEDED,7077,PROJECT COORDINATOR,2008-02-28,0.0,81995.76,81995.76
42083,379944,Female,Caucasian,Active,PW REGULATORY AFFAIRS DIV AS NEEDED,7077,PROJECT ASSISTANT,2016-07-25,0.0,48796.56,48796.56
15998,50050,Male,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,SANITATION WSTWATER MGR III,1986-04-13,0.0,165870.72,165870.72
17411,26432,Female,Caucasian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRN AFFRS OFC,1985-11-24,0.0,144677.52,144677.52
15485,48779,Male,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,SR ENVRMNTL ENGINEER,1985-08-26,0.0,142067.52,142067.52
8025,16260,Male,Caucasian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVRMNTL ENGINEER,1989-09-25,0.0,127555.92,127555.92
912,14806,Male,Caucasian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVRMNTL ENGRG ASSC III,1989-05-30,0.0,117345.6,117345.6
26540,286466,Female,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRONMENTAL SPEC III,2006-09-18,0.0,117345.6,117345.6
31081,315090,Male,Hispanic,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRONMENTAL SUPVR I,2008-07-07,0.0,114192.72,114192.72
17099,13667,Male,Caucasian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVRMNTL ENGRG ASSC IV,1989-09-17,0.0,111373.92,111373.92
5713,49405,Female,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRONMENTAL SPEC II,2000-03-29,0.0,105444.0,105444.0
34930,357012,Female,Hispanic,Active,PW REGULATORY AFFAIRS DIV,7023,ENVRMNTL ENGRG ASSC II,2013-06-03,0.0,99869.04,99869.04
799,27639,Female,Hispanic,Active,PW REGULATORY AFFAIRS DIV,7023,SECRETARY,1993-03-22,0.0,71722.8,71722.8
43175,379396,Male,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVRMNTL ENGRG ASSC I,2016-06-27,0.0,69927.12,69927.12
35484,360289,Female,Asian,Active,PW REGULATORY AFFAIRS DIV,7023,ENVIRONMENTAL SPEC I,2013-10-16,0.0,68549.04,68549.04
29340,301861,Male,Black,Active,PW PAVEMENT MANAGEMENT,7406,SYSTEMS ANALYST,2007-08-06,0.0,100307.52,100307.52
16299,12122,Male,Black,Active,PW PAVEMENT MANAGEMENT,7406,ST SVCS SUPVR I,1988-10-11,0.0,97676.64,97676.64
2455,51932,Male,Filipino,Active,PW PAVEMENT MANAGEMENT,7406,FIELD ENGINEER AIDE,1995-10-16,0.0,89199.36,89199.36
5533,41413,Female,Asian,Active,PW METHODS AND STANDARDS,7413,ST SVCS GEN SUPT I,1987-02-17,0.0,138371.76,138371.76
21154,82693,Female,Hispanic,Active,PW METHODS AND STANDARDS,7413,SERVICE COORDINATOR,2003-07-01,0.0,127994.4,127994.4
10867,42407,Female,Black,Active,PW METHODS AND STANDARDS,7413,ADMINISTRATIVE CLERK,1998-10-26,12528.0,53473.68,0.0
4706,25645,Male,Caucasian,Leave,PW MAINTENANCE DIVISION,7022,CUSTODIAN,1990-01-14,0.0,0.0,0.0
6061,53593,Male,Hispanic,Active,PW LOT CLEANING,7403,ST SVCS SUPVR II,1985-11-25,5696.06,103564.8,109260.86
1811,26581,Male,Hispanic,Active,PW LOT CLEANING,7403,ST SVCS SUPVR I,1998-09-28,0.0,97676.64,97676.64
450,19974,Male,Hispanic,Active,PW LOT CLEANING,7403,EQUIPMNT OPERATOR,1990-12-09,5061.05,92018.16,97079.21
7526,68523,Male,Hispanic,Active,PW LOT CLEANING,7403,TRUCK OPERATOR,2001-07-31,3474.95,63182.88,66657.83
14795,40158,Male,Caucasian,Active,PW LA-GLENDALE WATER RECLM,7010,SANITATION WSTWATER MGR I,1987-06-08,0.0,132692.4,132692.4
16941,10507,Male,Caucasian,Active,PW LA-GLENDALE WATER RECLM,7010,SR W/W TREATMENT OPER,1984-10-07,0.0,116531.28,116531.28
468,20883,Male,Caucasian,Active,PW LA-GLENDALE WATER RECLM,7010,W/WTR TRMT OPER III,1992-02-24,5908.52,107427.6,113336.12
47926,388897,Male,Caucasian,Active,PW LA-GLENDALE WATER RECLM,7010,INSTRUMENT MECH,2017-07-10,5534.24,100620.72,106154.96
578,13906,Male,Caucasian,Active,PW LA-GLENDALE WATER RECLM,7010,W/WTR TRMT MECH,1986-10-19,5595.84,92331.36,97927.2
35508,361158,Male,Hispanic,Active,PW LA-GLENDALE WATER RECLM,7010,PIPEFITTER,2013-12-02,5056.35,91934.64,96990.99
32026,328799,Male,Hispanic,Active,PW LA-GLENDALE WATER RECLM,7010,W/WTR TRMT OPER I,2009-12-21,4176.0,91851.12,96027.12
44961,382849,Female,Caucasian,Active,PW LA-GLENDALE WATER RECLM,7010,ENVRMNTL ENGRG ASSC I,2016-11-28,0.0,68047.92,68047.92
11928,43365,Female,Filipino,Active,PW LA-GLENDALE WATER RECLM,7010,SR ADMINISTRATIVE CLERK,1997-10-27,0.0,66001.68,66001.68
4424,22377,Male,Hispanic,Active,PW LA-GLENDALE WATER RECLM,7010,GARDENER CARETAKER,2007-11-13,3104.07,56438.64,59542.71
8709,27296,Male,Black,Active,PW LA-GLENDALE WATER RECLM,7010,CUSTODIAN,2001-01-02,0.0,44349.12,44349.12
47745,390474,Male,Caucasian,Active,PW LA-GLENDALE WATER RECLM,7010,MECH HELPER,2017-09-05,2296.8,41760.0,44056.8
2202,30387,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SOLID RESOURCES MGR II,1993-06-28,0.0,175120.56,175120.56
39919,163200,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PUB INFO DIRECTOR II,2015-10-19,0.0,145074.24,145074.24
14352,30832,Male,Asian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SR ENVRMNTL ENGINEER,1990-02-20,0.0,142067.52,142067.52
25207,106121,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRN AFFRS OFC,2014-09-08,0.0,133360.56,133360.56
13246,61054,Female,Asian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SR MGMT ANALYST II,1997-03-03,0.0,128119.68,128119.68
2426,37628,Female,Asian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVRMNTL ENGINEER,1991-06-16,0.0,127555.92,127555.92
13525,56951,Male,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRONMENTAL SUPVR II,1989-03-26,0.0,127555.92,127555.92
267,14998,Female,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PUB INFO DIRECTOR I,1989-10-09,0.0,123463.44,123463.44
12009,44084,Female,Black,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,GRAPHICS SUPERVISOR I,1989-06-05,0.0,118159.92,118159.92
1341,22420,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRONMENTAL SPEC III,1993-03-21,0.0,117345.6,117345.6
6782,59278,Male,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVRMNTL ENGRG ASSC III,1990-04-08,0.0,117345.6,117345.6
24161,102101,Female,Caucasian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRONMENTAL SUPVR I,2005-09-06,0.0,117345.6,117345.6
2063,31832,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SR MGMT ANALYST I,1999-02-14,0.0,115299.36,115299.36
21031,85116,Male,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVIRONMENTAL SPEC II,2003-09-22,5799.42,105444.0,111243.42
6899,12009,Female,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVRMNTL ENGRG ASSC II,1989-06-04,0.0,105444.0,105444.0
2270,34843,Male,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,MANAGEMENT ANALYST,2002-06-03,0.0,100307.52,100307.52
26610,288326,Male,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PR PUBLIC RELATIONS REP,2006-10-30,0.0,89763.12,89763.12
26218,283125,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,GRAPHICS DESIGNER II,2006-07-03,4547.66,82684.8,87232.46
11103,41283,Female,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PR CLERK,1987-09-14,0.0,79156.08,79156.08
232,18364,Female,American Indian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SECRETARY,2000-05-15,0.0,71722.8,71722.8
24457,102566,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,MANAGEMENT ASSISTANT,2005-09-19,0.0,71326.08,71326.08
32196,331283,Female,Black,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ENVRMNTL ENGRG ASSC I,2011-10-13,0.0,69927.12,69927.12
6757,57798,Male,Filipino,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ACCOUNTING CLERK,1991-03-25,0.0,69697.44,69697.44
20977,85487,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,SR ADMINISTRATIVE CLERK,2003-10-06,1814.99,66001.68,67816.67
14705,35850,Male,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,LABOR SUPERVISOR,1990-01-03,0.0,66001.68,66001.68
1397,23142,Male,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,MAINTENANCE LABORER,1989-02-26,4399.42,53327.52,57726.94
48113,392362,Female,Hispanic,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,PUB RELATIONS SPEC II,2017-10-16,0.0,55645.2,55645.2
21504,80803,Female,Asian,Active,PW INTEGRATED SOLID WSTE MGMT DIV,7026,ADMINISTRATIVE CLERK,2003-05-18,0.0,53473.68,53473.68
3619,58828,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,INFO SYSTEM MGR I,1998-07-06,0.0,154261.44,154261.44
3083,57071,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SR SYSTEMS ANALYST II,1990-06-04,0.0,146765.52,146765.52
15296,15095,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SYSTEMS PROGRAMMER III,1990-01-28,0.0,145116.0,145116.0
2095,41131,Female,Caucasian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,DIR OF SYSTEMS,1985-05-13,0.0,144844.56,144844.56
3601,12588,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,DATA BASE ARCHITECT,2000-02-28,0.0,139791.6,139791.6
3064,56890,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SYSTEMS PROGRAMMER II,1995-01-23,0.0,133924.32,133924.32
16775,31536,Male,Caucasian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SANITATION WSTWATER MGR I,1984-07-23,0.0,132692.4,132692.4
9215,24337,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,CONTROL SYS ENGINEER,1985-10-27,0.0,127555.92,127555.92
29151,305633,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,PROGRAMMER/ANALYST V,2007-11-13,0.0,125718.48,125718.48
17015,14349,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SR SYSTEMS ANALYST I,1990-02-05,0.0,118661.04,118661.04
5205,31979,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,CONTRL SYS ENG ASSC III,1990-09-24,0.0,117345.6,117345.6
6933,12175,Female,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,PROGRAMMER/ANALYST IV,1999-03-01,0.0,116698.32,116698.32
7164,15081,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SYSTEMS PROGRAMMER I,2000-12-05,0.0,108701.28,108701.28
6843,60524,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,PROGRAMMER/ANALYST III,2000-07-31,0.0,107886.96,107886.96
7535,12350,Male,Asian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,CONTRL SYS ENG ASSC II,1992-11-09,0.0,105444.0,105444.0
2716,57998,Female,Caucasian,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SYSTEMS ANALYST,1999-03-22,0.0,100307.52,100307.52
16556,45923,Female,Hispanic,Active,PW INFORMATION & CONTROL SYSTEMS,7008,SECRETARY,1994-10-24,0.0,71722.8,71722.8
14561,43387,Male,Black,Active,PW INFORMATION & CONTROL SYSTEMS,7008,DELIVERY DRIVER I,2003-03-04,0.0,51970.32,51970.32
37096,368172,Male,Filipino,Active,PW INFO/CONTROL SYST AS NEEDED,7060,PROJECT ASSISTANT,2014-10-07,0.0,48796.56,48796.56
44286,384506,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT DIV-AS NEEDED,7075,STUDENT ENGINEER,2017-02-21,0.0,60343.2,60343.2
43638,384498,Male,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT DIV-AS NEEDED,7075,PROJECT ASSISTANT,2017-02-13,0.0,48796.56,48796.56
14394,26585,Male,Black,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,PR ENVRMNTL ENGR,1984-06-18,0.0,165870.72,165870.72
3523,13814,Male,Caucasian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,SR ENVRMNTL ENGINEER,1984-04-16,0.0,149981.04,149981.04
785,24780,Male,Asian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,CH ENV COMP INSPECT II,1985-10-15,0.0,139499.28,139499.28
3669,59708,Female,Asian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENVRMNTL ENGINEER,1992-06-29,7120.08,127555.92,134676.0
12534,55978,Male,Asian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,CH ENV COMP INSPECTOR I,1985-09-29,0.0,132066.0,132066.0
304,21128,Male,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,CIVIL ENGRG ASSOC III,2005-03-05,0.0,117345.6,117345.6
505,13135,Male,Asian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENVRMNTL ENGRG ASSC III,1991-10-07,0.0,117345.6,117345.6
1347,31377,Female,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENVRMNTL ENGRG ASSC II,1993-03-21,5799.42,105444.0,111243.42
12520,57751,Male,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,CIVIL ENGRG ASSOC II,2015-05-19,0.0,105444.0,105444.0
2321,43852,Male,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,SR ENV COMPLIANCE INSP,1989-07-10,0.0,104462.64,104462.64
5541,41719,Female,Filipino,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,MANAGEMENT ANALYST,2015-03-03,0.0,100307.52,100307.52
278,12567,Male,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENV COMPLIANCE INSP,2013-01-27,0.0,93730.32,93730.32
7913,21557,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,SECRETARY,1987-08-16,0.0,71722.8,71722.8
12352,42516,Female,Black,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ACCOUNTING CLERK,1997-08-31,0.0,69697.44,69697.44
42618,379698,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ENVRMNTL ENGRG ASSC I,2016-07-11,0.0,68047.92,68047.92
9464,27892,Female,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,SR ADMINISTRATIVE CLERK,1986-10-14,1814.99,66001.68,67816.67
5603,38109,Male,Caucasian,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,ADMINISTRATIVE CLERK,1998-01-12,0.0,53473.68,53473.68
21105,82227,Male,Hispanic,Active,PW INDUSTRIAL WASTE MANAGEMENT,7013,TRANSITIONAL WORKER,2003-06-23,0.0,0.0,0.0
1316,22750,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,W/WTR TRMT LAB MGR III,1989-01-29,0.0,165870.72,165870.72
11266,42059,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,EMERGNCY MGT COORD II,1988-11-16,0.0,146556.72,146556.72
11383,38328,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,BLD MECH ENGR I,1984-07-16,0.0,134926.56,134926.56
3391,10613,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,ENVRMNTL ENGINEER,1989-06-19,0.0,127555.92,127555.92
15545,46110,Male,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SOLID RESOURCE SUPT,1988-02-22,0.0,127430.64,127430.64
12155,47016,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SHIFT SUPT W/W TRMT I,1988-03-30,0.0,125572.32,125572.32
2507,52613,Female,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SR PERSONNEL ANALYST I,1987-10-25,0.0,123400.8,123400.8
18351,62700,Female,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,INDUSTRIAL HYGIENIST,2001-05-21,0.0,122231.52,122231.52
13959,24850,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,W/WTR TRMT OPER II,1987-09-21,6908.15,101873.52,108781.67
27649,291853,Female,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,ENVRMNTL ENGRG ASSC II,2007-01-08,0.0,105444.0,105444.0
2419,36911,Male,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,W/WTR COLL SUPERVISOR,1993-03-29,0.0,104629.68,104629.68
198,12505,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SAFETY ENGRG ASSC II,2001-01-02,0.0,101685.6,101685.6
4259,14300,Male,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,REF COLL SUPERVISOR,1999-06-01,0.0,96444.72,96444.72
10892,38036,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,MANAGEMENT ANALYST,2000-06-19,0.0,95004.0,95004.0
13126,52507,Male,Caucasian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SR PHOTOGRAPHER I,1992-10-04,0.0,94586.4,94586.4
23444,97592,Female,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SAFETY ENGRG ASSC I,2005-04-04,0.0,90222.48,90222.48
44597,382160,Male,Asian,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SAFETY ENGINEER,2016-10-31,0.0,89909.28,89909.28
2291,31939,Male,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,REF CREW FIELD INSTR,1987-10-19,0.0,87946.56,87946.56
24464,103914,Male,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,VIDEO TECHNICIAN II,2005-11-14,0.0,87716.88,87716.88
15952,55018,Male,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,W/WTR COLL WORKER II,1993-04-04,0.0,75397.68,75397.68
18876,73782,Male,Filipino,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,MANAGEMENT ASSISTANT,2002-07-15,0.0,71326.08,71326.08
7863,21653,Female,Hispanic,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,SR ADMINISTRATIVE CLERK,1985-04-17,0.0,66001.68,66001.68
9096,29162,Female,Black,Active,PW INDUSTRIAL SAFETY & COMPLIANCE,7020,ADMINISTRATIVE CLERK,1991-08-11,0.0,53473.68,53473.68
7381,14900,Male,Black,Active,PW HYPERION TREAT PLANT,7007,SANITATION WSTWATER MGR III,1986-09-10,0.0,175120.56,175120.56
11866,51181,Male,Hispanic,Active,PW HYPERION TREAT PLANT,7007,SANITATION WSTWATER MGR II,1985-05-20,0.0,153384.48,153384.48
6205,12020,Male,Filipino,Active,PW HYPERION TREAT PLANT,7007,BLD MECH ENGR II,1989-10-23,0.0,149981.04,149981.04
11656,47607,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,SR ENVRMNTL ENGINEER,1989-01-30,0.0,149981.04,149981.04
17051,13407,Male,Caucasian,Active,PW HYPERION TREAT PLANT,7007,SHIFT SUPT W/W TRMT II,1984-05-13,7809.12,139979.52,147788.64
988,26898,Male,Filipino,Active,PW HYPERION TREAT PLANT,7007,SHIFT SUPT W/W TRMT I,1989-06-19,7291.3,132567.12,139858.42
18438,55753,Male,Filipino,Active,PW HYPERION TREAT PLANT,7007,CONSTR & MAINT SUPV II,1990-04-16,13597.06,123609.6,137206.66
18255,37200,Male,Caucasian,Active,PW HYPERION TREAT PLANT,7007,INSTRUMENT MECH SUPV,1992-05-31,6678.99,121438.08,128117.07
183,16150,Male,Black,Active,PW HYPERION TREAT PLANT,7007,ENVRMNTL ENGINEER,1987-07-01,0.0,127555.92,127555.92
15210,19839,Male,Caucasian,Active,PW HYPERION TREAT PLANT,7007,MECH ENGRG ASSC IV,1987-08-31,0.0,124131.6,124131.6
4078,36667,Male,Caucasian,Active,PW HYPERION TREAT PLANT,7007,W/WTR TRMT ELEC SUPVR,2009-10-08,11904.21,108221.04,120125.25
6022,36719,Male,Caucasian,Active,PW HYPERION TREAT PLANT,7007,W/WTR TRMT OPER III,1989-12-18,12141.98,107427.6,119569.58
1527,37710,Male,Caucasian,Active,PW HYPERION TREAT PLANT,7007,W/WTR TRMT MECH SUPVR,1989-02-05,0.0,118848.96,118848.96
1997,41324,Male,Asian,Active,PW HYPERION TREAT PLANT,7007,ENVRMNTL ENGRG ASSC III,1989-07-31,0.0,117345.6,117345.6
6269,39151,Female,Caucasian,Active,PW HYPERION TREAT PLANT,7007,CIVIL ENGRG ASSOC III,1993-11-29,0.0,117345.6,117345.6
3317,53198,Male,Filipino,Active,PW HYPERION TREAT PLANT,7007,SR W/W TREATMENT OPER,1987-08-31,652.5,116531.28,117183.78
